gen_uid,cust_key,first_name_cl,family_name_cl,mobile_no_cl,mobile_no_dsp,source_name,birth_date_cl,birth_date_dsp,email_cl,email_dsp,update_date
t531,CRM100000707,amanda,okazaki,809193448,809193448,CRM,13/3/86 00:00,13/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,25/6/34 00:00
t532,CRM100000708,amanda,okazaki,809193451,809193451,CRM,16/3/86 00:00,16/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,28/6/34 00:00
t533,2121002887,amanda,okazaki,809193454,809193454,CRM,19/3/86 00:00,19/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,1/7/34 00:00
t534,1158000688,amanda,okazaki,809193457,809193457,CRM,22/3/86 00:00,22/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,4/7/34 00:00
t535,1018000125,amanda,okazaki,809193460,809193460,CRM,25/3/86 00:00,25/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,7/7/34 00:00
t536,1061022919,amanda,okazaki,809193463,809193463,CRM,28/3/86 00:00,28/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,10/7/34 00:00
t537,1061006380,amanda,okazaki,809193466,809193466,CRM,31/3/86 00:00,31/3/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,13/7/34 00:00
t538,1131062511,amanda,okazaki,809193469,809193469,CRM,3/4/86 00:00,3/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,16/7/34 00:00
t539,1051003451,amanda,okazaki,809193472,809193472,CRM,6/4/86 00:00,6/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,19/7/34 00:00
t54,2210005448,amanda,okazaki,809193475,809193475,CRM,9/4/86 00:00,9/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,22/7/34 00:00
t540,1061021674,amanda,okazaki,809193478,809193478,CRM,12/4/86 00:00,12/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,25/7/34 00:00
t541,1081025775,amanda,okazaki,809193481,809193481,CRM,15/4/86 00:00,15/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,28/7/34 00:00
t542,1151008401,amanda,okazaki,809193484,809193484,CRM,18/4/86 00:00,18/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,31/7/34 00:00
t543,1091009146,amanda,okazaki,809193487,809193487,CRM,21/4/86 00:00,21/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,3/8/34 00:00
t544,5011000015,amanda,okazaki,809193490,809193490,CRM,24/4/86 00:00,24/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,6/8/34 00:00
t545,1091018066,amanda,okazaki,809193493,809193493,CRM,27/4/86 00:00,27/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,9/8/34 00:00
t546,1311010213,amanda,okazaki,809193496,809193496,CRM,30/4/86 00:00,30/4/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,12/8/34 00:00
t547,1198001054,amanda,okazaki,809193499,809193499,CRM,3/5/86 00:00,3/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,15/8/34 00:00
t548,1321019967,amanda,okazaki,809193502,809193502,CRM,6/5/86 00:00,6/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,18/8/34 00:00
t549,1021097725,amanda,okazaki,809193505,809193505,CRM,9/5/86 00:00,9/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,21/8/34 00:00
t55,1251007453,amanda,okazaki,809193508,809193508,CRM,12/5/86 00:00,12/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,24/8/34 00:00
t550,1021103475,amanda,okazaki,809193511,809193511,CRM,15/5/86 00:00,15/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,27/8/34 00:00
t551,2031000664,amanda,okazaki,809193514,809193514,CRM,18/5/86 00:00,18/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,30/8/34 00:00
t552,1151010956,amanda,okazaki,809193517,809193517,CRM,21/5/86 00:00,21/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,2/9/34 00:00
t553,CRM100000709,amanda,okazaki,809193520,809193520,CRM,24/5/86 00:00,24/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,5/9/34 00:00
t554,1131034918,amanda,okazaki,809193523,809193523,CRM,27/5/86 00:00,27/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,8/9/34 00:00
t555,1091019119,amanda,okazaki,809193526,809193526,CRM,30/5/86 00:00,30/5/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,11/9/34 00:00
t556,1081005244,amanda,okazaki,809193529,809193529,CRM,2/6/86 00:00,2/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,14/9/34 00:00
t557,1091018744,amanda,okazaki,809193532,809193532,CRM,5/6/86 00:00,5/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,17/9/34 00:00
t558,1091022131,amanda,okazaki,809193535,809193535,CRM,8/6/86 00:00,8/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,20/9/34 00:00
t559,CRM100000710,amanda,okazaki,809193538,809193538,CRM,11/6/86 00:00,11/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,23/9/34 00:00
t56,1091015209,amanda,okazaki,809193541,809193541,CRM,14/6/86 00:00,14/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,26/9/34 00:00
t560,1081019980,amanda,okazaki,809193544,809193544,CRM,17/6/86 00:00,17/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,29/9/34 00:00
t561,1081022184,amanda,okazaki,809193548,809193548,CRM,21/6/86 00:00,21/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,3/10/34 00:00
t562,1051021870,amanda,okazaki,809193550,809193550,CRM,23/6/86 00:00,23/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,5/10/34 00:00
t563,1091004733,amanda,okazaki,809193553,809193553,CRM,26/6/86 00:00,26/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,8/10/34 00:00
t564,3051000688,amanda,okazaki,809193556,809193556,CRM,29/6/86 00:00,29/6/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,11/10/34 00:00
t565,1251002221,amanda,okazaki,809193559,809193559,CRM,2/7/86 00:00,2/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,14/10/34 00:00
t566,1081023037,amanda,okazaki,809193562,809193562,CRM,5/7/86 00:00,5/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,17/10/34 00:00
t567,1091014678,amanda,okazaki,809193565,809193565,CRM,8/7/86 00:00,8/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,20/10/34 00:00
t568,1021058814,amanda,okazaki,809193568,809193568,CRM,11/7/86 00:00,11/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,23/10/34 00:00
t569,1251017601,amanda,okazaki,809193571,809193571,CRM,14/7/86 00:00,14/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,26/10/34 00:00
t57,CRM100000677,amanda,okazaki,809193574,809193574,CRM,17/7/86 00:00,17/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,29/10/34 00:00
t570,1051020376,amanda,okazaki,809193577,809193577,CRM,20/7/86 00:00,20/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,1/11/34 00:00
t571,1051017077,amanda,okazaki,809193580,809193580,CRM,23/7/86 00:00,23/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,4/11/34 00:00
t572,8208002737,amanda,okazaki,809193583,809193583,CRM,26/7/86 00:00,26/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,7/11/34 00:00
t573,1251024596,amanda,okazaki,809193586,809193586,CRM,29/7/86 00:00,29/7/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,10/11/34 00:00
t574,1131057533,amanda,okazaki,809193589,809193589,CRM,1/8/86 00:00,1/8/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,13/11/34 00:00
t575,1081008377,amanda,okazaki,809193592,809193592,CRM,4/8/86 00:00,4/8/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,16/11/34 00:00
t576,CRM100000711,amanda,okazaki,809193595,809193595,CRM,7/8/86 00:00,7/8/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,19/11/34 00:00
t577,CRM100000712,amanda,okazaki,809193598,809193598,CRM,10/8/86 00:00,10/8/86 00:00,surachai_p2550@hotmail.com,surachai_p2550@hotmail.com,22/11/34 00:00
t578,1081013979,amanda,okazaki,809193601,809193601,CRM,13/8/86 00:00,13/8/86 00:00,,,25/11/34 00:00
t579,CRM100000713,amanda,okazaki,809193604,809193604,CRM,16/8/86 00:00,16/8/86 00:00,,,28/11/34 00:00
t58,1011013849,amanda,okazaki,809193607,809193607,CRM,19/8/86 00:00,19/8/86 00:00,,,1/12/34 00:00
t580,1051017648,amanda,okazaki,809193610,809193610,CRM,22/8/86 00:00,22/8/86 00:00,,,4/12/34 00:00
t581,1081015917,amanda,okazaki,809193613,809193613,CRM,25/8/86 00:00,25/8/86 00:00,,,7/12/34 00:00
t582,1041008564,amanda,okazaki,809193616,809193616,CRM,28/8/86 00:00,28/8/86 00:00,,,10/12/34 00:00
t583,1081025103,amanda,okazaki,809193619,809193619,CRM,31/8/86 00:00,31/8/86 00:00,,,13/12/34 00:00
t584,1091021295,amanda,okazaki,809193622,809193622,CRM,3/9/86 00:00,3/9/86 00:00,,,16/12/34 00:00
t585,CRM100000714,amanda,okazaki,809193625,809193625,CRM,6/9/86 00:00,6/9/86 00:00,,,19/12/34 00:00
t586,1091020010,amanda,okazaki,809193628,809193628,CRM,9/9/86 00:00,9/9/86 00:00,,,22/12/34 00:00
t587,1181004439,amanda,okazaki,809193631,809193631,CRM,12/9/86 00:00,12/9/86 00:00,,,25/12/34 00:00
t588,1021080429,amanda,okazaki,809193634,809193634,CRM,15/9/86 00:00,15/9/86 00:00,,,28/12/34 00:00
t589,1081028369,amanda,okazaki,809193637,809193637,CRM,18/9/86 00:00,18/9/86 00:00,,,31/12/34 00:00
t59,1051003917,amanda,okazaki,809193640,809193640,CRM,21/9/86 00:00,21/9/86 00:00,,,3/1/35 00:00
t590,2101007179,amanda,okazaki,809193643,809193643,CRM,24/9/86 00:00,24/9/86 00:00,,,6/1/35 00:00
t591,3081006619,amanda,okazaki,809193646,809193646,CRM,27/9/86 00:00,27/9/86 00:00,,,9/1/35 00:00
t592,1021077651,amanda,okazaki,809193649,809193649,CRM,30/9/86 00:00,30/9/86 00:00,,,12/1/35 00:00
t593,1081022660,amanda,okazaki,809193652,809193652,CRM,3/10/86 00:00,3/10/86 00:00,,,15/1/35 00:00
t594,1021028267,amanda,okazaki,809193655,809193655,CRM,6/10/86 00:00,6/10/86 00:00,,,18/1/35 00:00
t595,CRM100000715,amanda,okazaki,809193658,809193658,CRM,9/10/86 00:00,9/10/86 00:00,,,21/1/35 00:00
t596,CRM100000716,amanda,okazaki,809193661,809193661,CRM,12/10/86 00:00,12/10/86 00:00,,,24/1/35 00:00
t597,CRM100000717,amanda,okazaki,809193664,809193664,CRM,15/10/86 00:00,15/10/86 00:00,,,27/1/35 00:00
t598,1021103385,amanda,okazaki,809193667,809193667,CRM,18/10/86 00:00,18/10/86 00:00,,,30/1/35 00:00
t599,3081008172,amanda,okazaki,809193670,809193670,CRM,21/10/86 00:00,21/10/86 00:00,,,2/2/35 00:00
t6,1091017714,amanda,okazaki,809193673,809193673,CRM,24/10/86 00:00,24/10/86 00:00,,,5/2/35 00:00
t60,1091021277,amanda,okazaki,809193676,809193676,CRM,27/10/86 00:00,27/10/86 00:00,,,8/2/35 00:00
t600,1061038439,amanda,okazaki,809193679,809193679,CRM,30/10/86 00:00,30/10/86 00:00,,,11/2/35 00:00
t601,1091015337,amanda,okazaki,809193682,809193682,CRM,2/11/86 00:00,2/11/86 00:00,,,14/2/35 00:00
t602,1091007190,amanda,okazaki,809193685,809193685,CRM,5/11/86 00:00,5/11/86 00:00,,,17/2/35 00:00
t603,1081028103,amanda,okazaki,809193688,809193688,CRM,8/11/86 00:00,8/11/86 00:00,,,20/2/35 00:00
t604,1088000215,amanda,okazaki,809193691,809193691,CRM,11/11/86 00:00,11/11/86 00:00,,,23/2/35 00:00
t605,1081015564,amanda,okazaki,809193694,809193694,CRM,14/11/86 00:00,14/11/86 00:00,,,26/2/35 00:00
t606,1088002135,amanda,okazaki,809193697,809193697,CRM,17/11/86 00:00,17/11/86 00:00,,,1/3/35 00:00
t607,1151031193,amanda,okazaki,809193700,809193700,CRM,20/11/86 00:00,20/11/86 00:00,,,4/3/35 00:00
t608,CRM100000718,amanda,okazaki,809193703,809193703,CRM,23/11/86 00:00,23/11/86 00:00,,,7/3/35 00:00
t609,1151009382,amanda,okazaki,809193706,809193706,CRM,26/11/86 00:00,26/11/86 00:00,,,10/3/35 00:00
t61,1131031172,amanda,okazaki,809193709,809193709,CRM,29/11/86 00:00,29/11/86 00:00,,,13/3/35 00:00
t610,1151009279,amanda,okazaki,809193712,809193712,CRM,2/12/86 00:00,2/12/86 00:00,,,16/3/35 00:00
t611,1151006568,amanda,okazaki,809193715,809193715,CRM,5/12/86 00:00,5/12/86 00:00,,,19/3/35 00:00
t612,1101011852,amanda,okazaki,809193718,809193718,CRM,8/12/86 00:00,8/12/86 00:00,,,22/3/35 00:00
t613,1151013362,amanda,okazaki,809193721,809193721,CRM,11/12/86 00:00,11/12/86 00:00,,,25/3/35 00:00
t614,1071004909,amanda,okazaki,809193724,809193724,CRM,14/12/86 00:00,14/12/86 00:00,,,28/3/35 00:00
t615,1051020562,amanda,okazaki,809193727,809193727,CRM,17/12/86 00:00,17/12/86 00:00,,,31/3/35 00:00
t616,1061029267,amanda,okazaki,809193730,809193730,CRM,20/12/86 00:00,20/12/86 00:00,,,3/4/35 00:00
t617,1081018843,amanda,okazaki,809193733,809193733,CRM,23/12/86 00:00,23/12/86 00:00,,,6/4/35 00:00
t618,8223000725,amanda,okazaki,809193736,809193736,CRM,26/12/86 00:00,26/12/86 00:00,,,9/4/35 00:00
t619,CRM100000719,amanda,okazaki,809193739,809193739,CRM,29/12/86 00:00,29/12/86 00:00,,,12/4/35 00:00
t62,1021074575,amanda,okazaki,809193742,809193742,CRM,1/1/87 00:00,1/1/87 00:00,,,15/4/35 00:00
t620,1051015904,amanda,okazaki,809193745,809193745,CRM,4/1/87 00:00,4/1/87 00:00,,,18/4/35 00:00
t621,1058000933,amanda,okazaki,809193748,809193748,CRM,7/1/87 00:00,7/1/87 00:00,,,21/4/35 00:00
t622,1151028543,amanda,okazaki,809193751,809193751,CRM,10/1/87 00:00,10/1/87 00:00,,,24/4/35 00:00
t623,1151007268,amanda,okazaki,809193754,809193754,CRM,13/1/87 00:00,13/1/87 00:00,,,27/4/35 00:00
t624,1151018649,amanda,okazaki,809193757,809193757,CRM,16/1/87 00:00,16/1/87 00:00,,,30/4/35 00:00
t625,1151005910,amanda,okazaki,809193760,809193760,CRM,19/1/87 00:00,19/1/87 00:00,,,3/5/35 00:00
t626,1151002441,amanda,okazaki,809193763,809193763,CRM,22/1/87 00:00,22/1/87 00:00,,,6/5/35 00:00
t627,1081023853,amanda,okazaki,809193766,809193766,CRM,25/1/87 00:00,25/1/87 00:00,,,9/5/35 00:00
t628,1021102494,amanda,okazaki,809193769,809193769,CRM,28/1/87 00:00,28/1/87 00:00,,,12/5/35 00:00
t629,1151020003,amanda,okazaki,809193772,809193772,CRM,31/1/87 00:00,31/1/87 00:00,,,15/5/35 00:00
t63,1051017304,amanda,okazaki,809193775,809193775,CRM,3/2/87 00:00,3/2/87 00:00,,,18/5/35 00:00
t630,1051009724,amanda,okazaki,809193778,809193778,CRM,6/2/87 00:00,6/2/87 00:00,,,21/5/35 00:00
t631,1151023278,amanda,okazaki,809193781,809193781,CRM,9/2/87 00:00,9/2/87 00:00,,,24/5/35 00:00
t632,8224016521,amanda,okazaki,809193784,809193784,CRM,12/2/87 00:00,12/2/87 00:00,,,27/5/35 00:00
t633,1251024938,amanda,okazaki,809193787,809193787,CRM,15/2/87 00:00,15/2/87 00:00,,,30/5/35 00:00
t634,1028001291,amanda,okazaki,809193790,809193790,CRM,18/2/87 00:00,18/2/87 00:00,,,2/6/35 00:00
t635,1021096762,amanda,okazaki,809193793,809193793,CRM,21/2/87 00:00,21/2/87 00:00,,,5/6/35 00:00
t636,CRM100000720,amanda,okazaki,809193796,809193796,CRM,24/2/87 00:00,24/2/87 00:00,,,8/6/35 00:00
t637,8214005017,amanda,okazaki,809193799,809193799,CRM,27/2/87 00:00,27/2/87 00:00,,,11/6/35 00:00
t638,1151034907,amanda,okazaki,809193802,809193802,CRM,2/3/87 00:00,2/3/87 00:00,,,14/6/35 00:00
t639,1151015326,amanda,okazaki,809193805,809193805,CRM,5/3/87 00:00,5/3/87 00:00,,,17/6/35 00:00
t64,1091017401,amanda,okazaki,809193808,809193808,CRM,8/3/87 00:00,8/3/87 00:00,,,20/6/35 00:00
t640,1151005447,amanda,okazaki,809193811,809193811,CRM,11/3/87 00:00,11/3/87 00:00,,,23/6/35 00:00
t641,8221007526,amanda,okazaki,809193814,809193814,CRM,14/3/87 00:00,14/3/87 00:00,,,26/6/35 00:00
t642,8207003556,amanda,okazaki,809193817,809193817,CRM,17/3/87 00:00,17/3/87 00:00,,,29/6/35 00:00
t643,1091001541,amanda,okazaki,809193820,809193820,CRM,20/3/87 00:00,20/3/87 00:00,,,2/7/35 00:00
t644,CRM100000721,amanda,okazaki,809193823,809193823,CRM,23/3/87 00:00,23/3/87 00:00,,,5/7/35 00:00
t645,CRM100000722,amanda,okazaki,809193826,809193826,CRM,26/3/87 00:00,26/3/87 00:00,,,8/7/35 00:00
t646,1021023277,amanda,okazaki,809193829,809193829,CRM,29/3/87 00:00,29/3/87 00:00,,,11/7/35 00:00
t647,1071008669,amanda,okazaki,809193832,809193832,CRM,1/4/87 00:00,1/4/87 00:00,,,14/7/35 00:00
t648,7011000144,amanda,okazaki,809193835,809193835,CRM,4/4/87 00:00,4/4/87 00:00,,,17/7/35 00:00
t649,1051006861,amanda,okazaki,809193838,809193838,CRM,7/4/87 00:00,7/4/87 00:00,,,20/7/35 00:00
t65,1091004409,amanda,okazaki,809193841,809193841,CRM,10/4/87 00:00,10/4/87 00:00,,,23/7/35 00:00
t650,1051000602,amanda,okazaki,809193844,809193844,CRM,13/4/87 00:00,13/4/87 00:00,,,26/7/35 00:00
t651,1081018396,amanda,okazaki,809193847,809193847,CRM,16/4/87 00:00,16/4/87 00:00,,,29/7/35 00:00
t652,1021086446,amanda,okazaki,809193850,809193850,CRM,19/4/87 00:00,19/4/87 00:00,,,1/8/35 00:00
t653,1131025671,amanda,okazaki,809193853,809193853,CRM,22/4/87 00:00,22/4/87 00:00,,,4/8/35 00:00
t654,1151012630,amanda,okazaki,809193856,809193856,CRM,25/4/87 00:00,25/4/87 00:00,,,7/8/35 00:00
t655,8207001922,amanda,okazaki,809193859,809193859,CRM,28/4/87 00:00,28/4/87 00:00,,,10/8/35 00:00
t656,1151018290,amanda,okazaki,809193862,809193862,CRM,1/5/87 00:00,1/5/87 00:00,,,13/8/35 00:00
t657,1151011612,amanda,okazaki,809193865,809193865,CRM,4/5/87 00:00,4/5/87 00:00,,,16/8/35 00:00
t658,1151022080,amanda,okazaki,809193868,809193868,CRM,7/5/87 00:00,7/5/87 00:00,,,19/8/35 00:00
t659,1151008208,amanda,okazaki,809193871,809193871,CRM,10/5/87 00:00,10/5/87 00:00,,,22/8/35 00:00
t66,3021005547,amanda,okazaki,809193874,809193874,CRM,13/5/87 00:00,13/5/87 00:00,,,25/8/35 00:00
t660,1151033752,amanda,okazaki,809193877,809193877,CRM,16/5/87 00:00,16/5/87 00:00,,,28/8/35 00:00
t661,1151034404,amanda,okazaki,809193880,809193880,CRM,19/5/87 00:00,19/5/87 00:00,,,31/8/35 00:00
t662,1151023059,amanda,okazaki,809193883,809193883,CRM,22/5/87 00:00,22/5/87 00:00,,,3/9/35 00:00
t663,1151021646,amanda,okazaki,809193886,809193886,CRM,25/5/87 00:00,25/5/87 00:00,,,6/9/35 00:00
t664,1151005675,amanda,okazaki,809193889,809193889,CRM,28/5/87 00:00,28/5/87 00:00,,,9/9/35 00:00
t665,1151029407,amanda,okazaki,809193892,809193892,CRM,31/5/87 00:00,31/5/87 00:00,,,12/9/35 00:00
t666,1151023137,amanda,okazaki,809193895,809193895,CRM,3/6/87 00:00,3/6/87 00:00,,,15/9/35 00:00
t667,1151011099,amanda,okazaki,809193898,809193898,CRM,6/6/87 00:00,6/6/87 00:00,,,18/9/35 00:00
t668,1151030746,amanda,okazaki,809193901,809193901,CRM,9/6/87 00:00,9/6/87 00:00,,,21/9/35 00:00
t669,1151017563,amanda,okazaki,809193904,809193904,CRM,12/6/87 00:00,12/6/87 00:00,,,24/9/35 00:00
t67,1061025731,amanda,okazaki,809193907,809193907,CRM,15/6/87 00:00,15/6/87 00:00,,,27/9/35 00:00
t670,1151029406,amanda,okazaki,809193910,809193910,CRM,18/6/87 00:00,18/6/87 00:00,,,30/9/35 00:00
t671,CRM100000723,amanda,okazaki,809193913,809193913,CRM,21/6/87 00:00,21/6/87 00:00,,,3/10/35 00:00
t672,1151035777,amanda,okazaki,809193916,809193916,CRM,24/6/87 00:00,24/6/87 00:00,,,6/10/35 00:00
t673,1151017353,amanda,okazaki,809193919,809193919,CRM,27/6/87 00:00,27/6/87 00:00,,,9/10/35 00:00
t674,1021068862,amanda,okazaki,809193922,809193922,CRM,30/6/87 00:00,30/6/87 00:00,,,12/10/35 00:00
t675,1091014591,amanda,okazaki,809193925,809193925,CRM,3/7/87 00:00,3/7/87 00:00,,,15/10/35 00:00
t676,8000031339,amanda,okazaki,809193928,809193928,CRM,6/7/87 00:00,6/7/87 00:00,,,18/10/35 00:00
t677,CRM100000724,amanda,okazaki,809193931,809193931,CRM,9/7/87 00:00,9/7/87 00:00,,,21/10/35 00:00
t678,8202003574,amanda,okazaki,809193934,809193934,CRM,12/7/87 00:00,12/7/87 00:00,,,24/10/35 00:00
t679,8208002171,amanda,okazaki,809193937,809193937,CRM,15/7/87 00:00,15/7/87 00:00,,,27/10/35 00:00
t68,1021103217,amanda,okazaki,809193940,809193940,CRM,18/7/87 00:00,18/7/87 00:00,,,30/10/35 00:00
t680,1031012699,amanda,okazaki,809193943,809193943,CRM,21/7/87 00:00,21/7/87 00:00,,,2/11/35 00:00
t681,1051010288,amanda,okazaki,809193946,809193946,CRM,24/7/87 00:00,24/7/87 00:00,,,5/11/35 00:00
t682,1241007955,amanda,okazaki,809193949,809193949,CRM,27/7/87 00:00,27/7/87 00:00,,,8/11/35 00:00
t683,1051031998,amanda,okazaki,809193952,809193952,CRM,30/7/87 00:00,30/7/87 00:00,,,11/11/35 00:00
t684,1061016019,amanda,okazaki,809193955,809193955,CRM,2/8/87 00:00,2/8/87 00:00,,,14/11/35 00:00
t685,1251024625,amanda,okazaki,809193958,809193958,CRM,5/8/87 00:00,5/8/87 00:00,,,17/11/35 00:00
t686,1081008060,amanda,okazaki,809193961,809193961,CRM,8/8/87 00:00,8/8/87 00:00,,,20/11/35 00:00
t687,1081020764,amanda,okazaki,809193964,809193964,CRM,11/8/87 00:00,11/8/87 00:00,,,23/11/35 00:00
t688,CRM100000725,amanda,okazaki,809193967,809193967,CRM,14/8/87 00:00,14/8/87 00:00,,,26/11/35 00:00
t689,1081028117,amanda,okazaki,809193970,809193970,CRM,17/8/87 00:00,17/8/87 00:00,,,29/11/35 00:00
t69,1061041037,amanda,okazaki,809193973,809193973,CRM,20/8/87 00:00,20/8/87 00:00,,,2/12/35 00:00
t690,1151002971,amanda,okazaki,809193976,809193976,CRM,23/8/87 00:00,23/8/87 00:00,,,5/12/35 00:00
t691,1151002972,amanda,okazaki,809193979,809193979,CRM,26/8/87 00:00,26/8/87 00:00,,,8/12/35 00:00
t692,1251023699,amanda,okazaki,809193982,809193982,CRM,29/8/87 00:00,29/8/87 00:00,,,11/12/35 00:00
t693,1091019206,amanda,okazaki,809193985,809193985,CRM,1/9/87 00:00,1/9/87 00:00,,,14/12/35 00:00
t694,1091007837,amanda,okazaki,809193988,809193988,CRM,4/9/87 00:00,4/9/87 00:00,,,17/12/35 00:00
t695,1131055944,amanda,okazaki,809193991,809193991,CRM,7/9/87 00:00,7/9/87 00:00,,,20/12/35 00:00
t696,CRM100000726,amanda,okazaki,809193994,809193994,CRM,10/9/87 00:00,10/9/87 00:00,,,23/12/35 00:00
t697,1131062207,amanda,okazaki,809193997,809193997,CRM,13/9/87 00:00,13/9/87 00:00,,,26/12/35 00:00
t698,1131015918,amanda,okazaki,809194000,809194000,CRM,16/9/87 00:00,16/9/87 00:00,,,29/12/35 00:00
t699,1061001577,amanda,okazaki,809194003,809194003,CRM,19/9/87 00:00,19/9/87 00:00,,,1/1/36 00:00
t7,1131009918,amanda,okazaki,809194006,809194006,CRM,22/9/87 00:00,22/9/87 00:00,,,4/1/36 00:00
